Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-73,3511,Zylen Alvarado,CoB (NBS),Female,4.51,6
G-73,2956,Akira Nishida,MAE,Female,0.27,6
G-73,5504,Leo Li,SBS,Female,1.27,6
G-73,2397,Dylan Yang,SBS,Female,4.78,7
G-73,1091,Aaliyah Flores,SBS,Female,4.55,7
G-73,2984,Rahul Desai,SBS,Female,1.16,7
G-73,3763,Kazuo Higashi,SBS,Female,0.4,7
G-73,1577,Xiang Yu,SBS,Female,0.31,7
G-73,143,Marc Cheung,CCEB,Female,4.76,8
G-73,1206,Megan Lewis,SBS,Female,4.52,8
G-73,4940,Levi Morgan,SBS,Female,3.95,8
G-73,2839,Nina Kwan,SBS,Female,0.27,8
G-73,5665,Wyatt Adams,SBS,Female,0.2,8
G-73,4131,Liang Zhang,SBS,Female,4.6,9
G-73,3309,Trey Liu,SBS,Female,3.75,9
G-73,5399,Shanaya Rao,ADM,Female,0.19,9
G-73,5671,Lucy Simmons,SBS,Female,0.17,9
G-73,2271,Addie Lin,SBS,Female,0.16,9
G-73,3143,Ryan Lim,SBS,Female,4.6,10
G-73,4249,Saira Ali,SBS,Female,3.5,10
G-73,254,Josh Thompson,CoB (NBS),Female,0.94,10
G-73,5721,Lina Lim,SBS,Female,0.13,10
G-73,4119,Nguyen Van Hao,SBS,Female,0.03,10
G-74,4860,Layla Zhang,SPMS,Female,4.85,1
G-74,3939,Elijah Liu,SPMS,Male,4.99,1
G-74,597,Quinn Yang,SPMS,Male,4.64,1
G-74,267,Zachary Allen,SPMS,Male,4.61,1
G-74,2048,Amelia Wang,SPMS,Male,4.52,1
G-74,1972,Victoria Adams,SPMS,Female,4.55,2
G-74,4321,Victor Lim,SPMS,Male,4.98,2
G-74,5036,Laila Binti Ismail,EEE,Male,4.73,2
G-74,3559,Natalie Rivera,SPMS,Male,4.52,2
G-74,2816,Mithun Nair,SPMS,Male,3.84,2
G-74,4814,Luca Murphy,SPMS,Female,3.67,3
G-74,2659,Fatma Binti Ali,SPMS,Male,4.97,3
G-74,2426,Ling Feng,WKW SCI,Male,0.41,3
G-74,3996,Meena Devi,SPMS,Male,3.6,3
G-74,36,Sanya Verma,SPMS,Male,2.59,3
G-74,1658,Nikita Alexeyev,SPMS,Female,3.64,4
G-74,1738,Saurabh Mehta,SPMS,Male,4.97,4
G-74,4773,Calla Chen,CoE,Male,0.39,4
G-74,732,Aidan Tan,SPMS,Male,1.73,4
G-74,5340,Mason Reyes,SPMS,Male,1.41,4
G-74,2223,Emmy Wang,SPMS,Female,2.48,5
G-74,478,Jace Rivera,SPMS,Male,4.96,5
G-74,2006,Shuqi,SPMS,Male,0.48,5
G-74,5199,Nash Wong,SPMS,Male,0.47,5
G-74,2723,Ethan Thomas,SPMS,Male,0.46,5
G-74,1298,Sanjana Iyer,EEE,Female,0.12,6
G-74,1437,Aarav Bajaj,SPMS,Male,4.94,6
G-74,3233,Kaden Reed,SPMS,Male,4.74,6
G-74,5125,Dika Saputra,SBS,Male,4.68,6
G-74,2177,Eva Lestari,CoE,Male,0.32,6
G-74,682,Theo Ross,SoH,Male,4.93,7
G-74,4538,Ellis Zhao,SPMS,Male,4.7,7
G-74,4998,Chloe Brown,SPMS,Male,4.69,7
G-74,1167,Tingwei,NIE,Male,1.63,7
G-74,572,Amira Noor,MAE,Male,0.31,7
G-74,2901,Saki Nishimura,SPMS,Male,4.87,8
G-74,3550,Xara Alvarado,SPMS,Male,4.69,8
G-74,5623,Daniel Koh,SPMS,Male,0.42,8
G-74,569,Cindy Lestari,SPMS,Male,0.39,8
G-74,1754,Sophie Bennett,SPMS,Male,0.24,8
G-74,4126,Ariana Coleman,SPMS,Male,4.77,9
G-74,5155,Lina Binti Ismail,SPMS,Male,4.68,9
G-74,4025,Aditi Nair,WKW SCI,Male,0.15,9
G-74,1854,Jaxon Lee,SPMS,Male,0.15,9
G-74,5250,Elaine Dela Cruz,SPMS,Male,0.11,9
G-74,4130,Huda Binti Ali,SPMS,Male,4.77,10
G-74,1005,Naim Bin Rahim,SPMS,Male,4.67,10
G-74,4507,Jasper King,SPMS,Male,0.02,10
G-74,43,Dylan Wong,SPMS,Male,0.01,10
G-74,5894,Jiayi,SPMS,Male,0.01,10
G-75,2924,Ava Green,CCDS,Female,4.99,1
G-75,793,Felix Tan,CEE,Male,4.97,1
G-75,178,Kavita Sharma,MSE,Male,4.75,1
G-75,2330,Yasir Malik,CEE,Male,2.05,1
G-75,3548,Kavya Sharma,CEE,Male,1.79,1
G-75,4999,Asher Phillips,CEE,Female,4.84,2
G-75,5612,Leo Zhang,EEE,Male,4.97,2
G-75,3217,Liam Chen,CEE,Male,4.75,2
G-75,4072,Tianyi,CEE,Male,1.4,2
G-75,3145,Ava Nguyen,CEE,Male,0.47,2
G-75,932,Ava Rivera,ASE,Female,3.01,3
G-75,5681,Arvind Kumar,SBS,Male,4.93,3
G-75,252,Mi-Sook Choi,CEE,Male,4.75,3
G-75,1273,Chen Hui,CEE,Male,2.01,3
G-75,2400,Pooja Sharma,WKW SCI,Male,0.31,3
G-75,2987,Kiran Chawla,CEE,Female,2.67,4
G-75,1304,Yuri Mikhailov,CEE,Male,4.89,4
G-75,3241,Sneha Reddy,CEE,Male,0.47,4
G-75,462,Victor Reyes,CEE,Male,0.47,4
G-75,4995,Ruchi Gupta,CEE,Male,0.46,4
G-75,3616,David Simmons,CEE,Female,0.39,5
G-75,5188,Xanthe Scott,CEE,Male,4.86,5
G-75,1143,Mohammed Patel,CEE,Male,0.39,5
G-75,2618,Ivy Ong,CEE,Male,0.38,5
G-75,1114,Jasmine Binti Lee,CEE,Male,0.36,5
G-75,1000,Jian Li,MAE,Female,0.3,6
G-75,2329,Olivia Garcia,CCEB,Male,4.83,6
G-75,3543,William Lim,CEE,Male,4.64,6
G-75,1004,Samantha Sun,CEE,Male,4.58,6
G-75,5692,Anika Reddy,CEE,Male,0.29,6
G-75,4200,Wyatt Yang,CEE,Female,0.03,7
G-75,4069,Anika Iyer,CEE,Male,4.8,7
G-75,2140,Sunita Iyer,CCDS,Male,0.18,7
G-75,308,Nitin Singhal,CEE,Male,0.25,7
G-75,4637,Ying Xu,CEE,Male,0.19,7
G-75,3524,Santi Kusuma,CEE,Male,4.8,8
G-75,3525,Oliver Thomas,CEE,Male,3.59,8
G-75,3683,Ahmad Bin Azhar,MAE,Male,0.16,8
G-75,4535,Ritika Sethi,CEE,Male,0.14,8
G-75,4196,Sanjay Nair,CEE,Male,0.09,8
G-75,4803,Shan Biao,CEE,Male,4.8,9
G-75,811,Mateo Huang,CEE,Male,2.86,9
G-75,3630,Mikhail Ivanov,WKW SCI,Male,2.35,9
G-75,431,Bingli,CoE,Male,0.45,9
G-75,5496,Tessa Alonzo,CEE,Male,0.03,9
G-75,2312,Anil Reddy,CEE,Male,4.77,10
G-75,237,Rumana Niazi,CEE,Male,2.84,10
G-75,4943,Laila Rahman,SBS,Male,2.19,10
G-75,4110,Kiran Rao,CEE,Male,0.01,10
G-75,4357,Salma Khan,CEE,Male,0.0,10
G-76,3682,Meera Joshi,SPMS,Male,4.95,1
G-76,734,Mikhail Petrov,SSS,Female,4.97,1
G-76,4144,Riya Sharma,SPMS,Female,4.79,1
G-76,1651,Anup Kumar,CoE,Female,4.0,1
G-76,1828,Ming Zhou,WKW SCI,Female,0.37,1
G-76,5367,Julian Bautista,SPMS,Male,4.9,2
G-76,5696,Samantha Teo,SPMS,Female,4.92,2
G-76,5162,Ananya Joshi,SPMS,Female,3.95,2
G-76,2104,Shiv Patel,SPMS,Female,3.95,2
G-76,3492,Amara Kim,SPMS,Female,3.66,2
G-76,1341,Sienna Wong,MAE,Male,4.82,3
G-76,2398,Aubrey Lin,SPMS,Female,4.89,3
G-76,683,Tania Sinha,SPMS,Female,4.76,3
G-76,4741,Andrew Li,SPMS,Female,2.38,3
G-76,2295,Nina Anggraini,SPMS,Female,1.08,3
G-76,5257,Adeel Qureshi,SPMS,Male,1.95,4
G-76,5713,Kian Zhang,SPMS,Female,4.89,4
G-76,3441,Brittany Wong,SoH,Female,4.7,4
G-76,631,Kong Wei Tan,SPMS,Female,0.5,4
G-76,5786,Elaine Wang,SPMS,Female,0.36,4
G-76,1593,Tariq Ahmed,SPMS,Male,1.88,5
G-76,4214,Kiran Bhatia,SPMS,Female,4.89,5
G-76,2270,Kylie Tan,WKW SCI,Female,3.45,5
G-76,214,Bella Lee,SPMS,Female,0.35,5
G-76,719,Henry Martin,SPMS,Female,0.33,5
G-76,1039,Shreya Sharma,SPMS,Female,4.88,6
G-76,1115,Camila Lee,SPMS,Female,4.73,6
G-76,2288,Meena Bhatia,WKW SCI,Female,3.25,6
G-76,5234,Ryota Yamada,SPMS,Female,0.32,6
G-76,1268,Sajida Noor,SPMS,Female,0.3,6
G-76,2469,Aanya Kapoor,SPMS,Female,4.85,7
G-76,831,Fang Ying,SPMS,Female,4.67,7
G-76,432,Crystal Lim,SPMS,Female,0.29,7
G-76,4794,Yang Jun Lim,SPMS,Female,0.24,7
G-76,4579,Ying Xuan Tan,SPMS,Female,0.2,7
G-76,4483,Yara Ong,SPMS,Female,4.85,8
G-76,346,Nicholas Griffin,SPMS,Female,4.65,8
G-76,2998,Gloria Sanders,CCEB,Female,0.24,8
G-76,2570,Danielle Dela Cruz,SPMS,Female,0.17,8
G-76,1326,Andrew Lewis,SPMS,Female,0.14,8
G-76,5230,Naina Sharma,SPMS,Female,4.84,9
G-76,2636,Katherine Goh,SPMS,Female,4.62,9
G-76,3914,Brian Yang,SPMS,Female,0.07,9
G-76,1644,Shahrir Bin Rahman,SPMS,Female,0.07,9
G-76,1859,Bobby Hidayat,SPMS,Female,0.04,9
G-76,1041,James Taylor,SSS,Female,4.83,10
G-76,5849,Elijah Harris,SPMS,Female,4.52,10
G-76,679,Ian Lee,SPMS,Female,4.51,10
G-76,5824,Alexander Clark,SBS,Female,4.04,10
G-76,1909,Penny Tan,SoH,Female,0.48,10
G-77,4269,Huilin,WKW SCI,Female,4.93,1
G-77,3474,Soo-Yeon Jang,WKW SCI,Male,4.93,1
G-77,2294,Ema Binti Rahman,ADM,Male,0.5,1
G-77,5061,Jett Yang,WKW SCI,Male,4.52,1
G-77,1460,Roy Tan,WKW SCI,Male,4.52,1
G-77,209,Eli Walker,WKW SCI,Female,4.81,2
G-77,1230,Nolan Perez,WKW SCI,Male,4.92,2
G-77,5175,Ren Tanaka,CCEB,Male,4.67,2
G-77,5198,Aarav Desai,WKW SCI,Male,4.5,2
G-77,4281,Riley Dela Cruz,WKW SCI,Male,3.19,2
G-77,552,Anderson Wu,CoE,Female,4.52,3
G-77,1160,Ferdie Navarro,CCEB,Male,4.89,3
G-77,620,Kezhen,WKW SCI,Male,4.67,3
G-77,3211,Victor Reyes,WKW SCI,Male,4.67,3
G-77,5202,Sofia Green,CEE,Male,3.85,3
G-77,5280,Riley Edwards,CCDS,Female,3.32,4
G-77,5586,Tanya Ali,WKW SCI,Male,4.87,4
G-77,1617,Lily Johnson,WKW SCI,Male,4.66,4
G-77,1728,Christopher Li,WKW SCI,Male,2.99,4
G-77,1008,Kiran Nair,WKW SCI,Male,2.7,4
G-77,4577,Poppy Green,WKW SCI,Female,0.29,5
G-77,2029,Alyssa Cox,WKW SCI,Male,4.77,5
G-77,5558,Fatima Rahman,WKW SCI,Male,2.54,5
G-77,1136,Sreya Rao,WKW SCI,Male,2.53,5
G-77,1076,Karan Nair,WKW SCI,Male,1.84,5
G-77,3676,Tanner Wu,WKW SCI,Female,0.11,6
G-77,2286,Madison Zhang,WKW SCI,Male,4.74,6
G-77,168,Nadia Binti Fadli,SoH,Male,0.33,6
G-77,4845,Chloe Wong,WKW SCI,Male,0.48,6
G-77,2206,Lily Foster,WKW SCI,Male,0.4,6
G-77,1359,Nusrat Ali,EEE,Male,4.74,7
G-77,4435,Larasati Wulandari,WKW SCI,Male,4.65,7
G-77,4193,Priyanka Kaur,WKW SCI,Male,4.63,7
G-77,2131,Tsubasa Takahashi,WKW SCI,Male,0.39,7
G-77,3699,Emily Ng,WKW SCI,Male,0.38,7
G-77,3265,James Griffin,WKW SCI,Male,4.73,8
G-77,1534,Jinlong,WKW SCI,Male,4.62,8
G-77,4870,Aisha binti Hassan,WKW SCI,Male,0.29,8
G-77,2605,Hina Iqbal,WKW SCI,Male,0.29,8
G-77,5051,Jasmine Lin,WKW SCI,Male,0.27,8
G-77,4876,Holly Tan,WKW SCI,Male,4.72,9
G-77,5368,David Murphy,WKW SCI,Male,4.59,9
G-77,1223,Gideon Hall,CoE,Male,2.36,9
G-77,5158,Chloe Rivera,WKW SCI,Male,0.26,9
G-77,3981,John Brown,WKW SCI,Male,0.24,9
G-77,3150,Toni Saputra,WKW SCI,Male,4.72,10
G-77,3139,Nadia Binti Mohd,WKW SCI,Male,4.58,10
G-77,612,Leena Joshi,WKW SCI,Male,0.18,10
G-77,3317,Rahul Kumar,WKW SCI,Male,0.11,10
G-77,4654,Zoe Mitchell,WKW SCI,Male,0.11,10
G-78,5099,Sophia Garcia,SBS,Male,4.98,1
G-78,539,Min Yi Tan,SBS,Female,4.96,1
G-78,4106,Oliver Morales,MAE,Female,0.31,1
G-78,2702,Nami Fujimoto,SBS,Female,1.73,1
G-78,5884,Kunal Bhatia,SBS,Female,1.58,1
G-78,5507,Isabella Lim,SBS,Male,4.96,2
G-78,464,Aldo Setiawan,SBS,Female,4.79,2
G-78,813,Alaric Yang,SBS,Female,0.48,2
G-78,5982,Raghav Singh,SBS,Female,0.43,2
G-78,5904,Nurul binti Zainal,SBS,Female,0.42,2
G-78,2447,Noah Huang,SBS,Male,4.77,3
G-78,4633,Alya Rahman,SBS,Female,4.77,3
G-78,3213,Sun Li,CoB (NBS),Female,0.43,3
G-78,5324,Rita Narayan,SBS,Female,0.36,3
G-78,1892,Diana Malik,SBS,Female,0.35,3
G-78,1585,Jasmine Hapsari,SBS,Male,4.52,4
G-78,5725,Riya Reddy,SPMS,Female,4.73,4
G-78,269,Elisha Wu,SBS,Female,3.77,4
G-78,5539,Lina Devi,CEE,Female,0.42,4
G-78,4815,Khalid Rahman,CoE,Female,0.22,4
G-78,3748,Zachary Patel,WKW SCI,Male,2.32,5
G-78,5821,Agung Prabowo,SPMS,Female,4.67,5
G-78,3214,Nathan Tan,SBS,Female,3.66,5
G-78,4104,Nina Chen,SBS,Female,3.66,5
G-78,4849,Kiran Patil,SBS,Female,0.32,5
G-78,3291,Rafael Tan,SBS,Male,0.31,6
G-78,4175,Daniel Edwards,SBS,Female,4.65,6
G-78,5615,Navya Arya,CoB (NBS),Female,0.41,6
G-78,5195,Alice Tan,SBS,Female,0.25,6
G-78,1,Kylie Torres,SBS,Female,0.25,6
G-78,2209,Aihua Zhuang,SBS,Female,4.54,7
G-78,3262,Diana Li,SBS,Female,3.4,7
G-78,4307,Fauziah Binti Ahmad,SBS,Female,0.21,7
G-78,4542,Adalyn Tan,SBS,Female,0.18,7
G-78,2867,Samantha Cox,SBS,Female,0.18,7
G-78,3020,Wanda Cruz,SBS,Female,4.52,8
G-78,1885,Josh Tan,SBS,Female,3.36,8
G-78,5581,Scarlett Hall,MSE,Female,1.74,8
G-78,3245,Teng Wei Lim,SBS,Female,0.17,8
G-78,2446,Patricia Lee,SBS,Female,0.12,8
G-78,2721,Vikram Nair,SBS,Female,4.5,9
G-78,2514,Isabella Walker,SBS,Female,3.26,9
G-78,2071,Queenie Pineda,SBS,Female,0.1,9
G-78,4822,Sienna Edwards,SBS,Female,0.1,9
G-78,1025,Zara Amalia,SBS,Female,0.1,9
G-78,5727,Feng Yi Tan,SBS,Female,3.92,10
G-78,3057,Jaxon Jenkins,SBS,Female,2.1,10
G-78,2830,Jun Huang,LKCMedicine,Female,0.31,10
G-78,2567,Zoya Tsai,CoB (NBS),Female,0.12,10
G-78,663,Nguyen Van Hieu,SBS,Female,0.04,10
G-79,1440,Nora Howard,CCDS,Male,4.99,1
G-79,4696,Anika Varma,SSS,Female,4.94,1
G-79,5326,Wang Yu,SSS,Female,4.73,1
G-79,986,Vina Safira,ASE,Female,0.41,1
G-79,3411,Shruti Verma,SSS,Female,2.95,1
G-79,5659,Hui Min Tan,SSS,Male,4.89,2
G-79,3669,Hao Wu,SSS,Female,4.92,2
G-79,153,Elijah Reed,SSS,Female,2.49,2
G-79,3178,Isaac Brooks,SSS,Female,2.46,2
G-79,2483,Landon Reed,SSS,Female,1.58,2
G-79,141,Logan Thompson,SSS,Male,0.45,3
G-79,4361,Kartik Sharma,SSS,Female,4.91,3
G-79,5641,Arvind Sharma,MAE,Female,4.68,3
G-79,3351,Qing Wei Lim,MSE,Female,2.29,3
G-79,3208,Hani Binti Noor,NIE,Female,0.08,3
G-79,4290,Paul Tan,ASE,Male,0.38,4
G-79,5273,Nari Kim,SSS,Female,4.91,4
G-79,2024,Rizan Bin Ahmad,SSS,Female,4.72,4
G-79,2148,Amira Wong,SPMS,Female,0.07,4
G-79,3655,Nova Gonzalez,SSS,Female,1.54,4
G-79,5991,Khushboo Malik,SSS,Male,0.01,5
G-79,4672,Ashton Clark,SSS,Female,4.87,5
G-79,5726,Zhao Qiang,SSS,Female,1.2,5
G-79,610,Eva Clark,SSS,Female,0.49,5
G-79,2359,Nashit Khan,SSS,Female,0.48,5
G-79,2884,Diana Binti Zain,SSS,Female,4.84,6
G-79,327,Eun-Ji Lee,SSS,Female,4.66,6
G-79,2724,Siti Zulaikha,SSS,Female,0.4,6
G-79,2152,Nadia Binti Ismail,SSS,Female,0.36,6
G-79,5435,Bella Wong,SSS,Female,0.35,6
G-79,1108,Nina Lee,SPMS,Female,4.83,7
G-79,129,Xena Santiago,SSS,Female,4.66,7
G-79,2164,Olive Green,SSS,Female,4.65,7
G-79,4992,Hui Liu,SSS,Female,0.33,7
G-79,5938,Zara Wong,SSS,Female,0.33,7
G-79,3888,Tyler Moore,SSS,Female,4.83,8
G-79,4600,Nhat Nguyen,SSS,Female,4.6,8
G-79,5746,Miyako Shimizu,EEE,Female,0.3,8
G-79,787,Rongwei,SSS,Female,0.31,8
G-79,2538,Bilal Hussain,SSS,Female,0.29,8
G-79,289,Omer Farooq,SSS,Female,4.77,9
G-79,5571,Xing Yu,SSS,Female,4.5,9
G-79,2946,Valentina Zhao,EEE,Female,0.46,9
G-79,29,Haruto Fujimoto,SSS,Female,0.29,9
G-79,1056,Perry Villanueva,SSS,Female,0.18,9
G-79,5840,Gavin Wu,SSS,Female,4.76,10
G-79,3826,Sadia Malik,SSS,Female,3.63,10
G-79,5981,Sakshi Joshi,EEE,Female,0.43,10
G-79,4675,Chaofeng,SSS,Female,0.11,10
G-79,3104,Jin Zhi,SSS,Female,0.06,10
G-8,5334,Souta Watanabe,EEE,Female,4.96,1
G-8,1267,Joshua White,CCDS,Male,5.0,1
G-8,2496,Ayla Wong,CCDS,Male,4.66,1
G-8,2694,Cheng Li,MSE,Male,0.43,1
G-8,3368,Nathan Adams,CCDS,Male,3.48,1
G-8,2188,Suki Wang,SBS,Female,4.9,2
G-8,3897,Alena Chang,CCDS,Male,4.94,2
G-8,4942,Cindy Wong,CCDS,Male,4.65,2
G-8,2711,Anushka Verma,CCDS,Male,3.39,2
G-8,4889,Wendy Au,CCDS,Male,3.02,2
G-8,2591,Liu Hong,CCDS,Female,4.8,3
G-8,5883,Kira Tanaka,CCDS,Male,4.92,3
G-8,4208,Mia Morgan,SSS,Male,2.82,3
G-8,5537,Aminah Binte,MSE,Male,0.41,3
G-8,4643,Kiran Rane,LKCMedicine,Male,0.08,3
G-8,5529,Jane Smith,CCDS,Female,4.69,4
G-8,917,Lara Cruz,CCDS,Male,4.91,4
G-8,5111,Yuki Takeda,SPMS,Male,0.06,4
G-8,4893,Fatima Tan,CCDS,Male,2.98,4
G-8,542,Mei Wang,CCDS,Male,1.79,4
G-8,4048,Dmitry Petrov,CCDS,Female,0.47,5
G-8,593,Poppy Cahyani,CCDS,Male,4.9,5
G-8,4548,Michael Young,CCDS,Male,1.31,5
G-8,5515,Seung-Jin Han,CCDS,Male,1.19,5
G-8,786,Neha Iyer,CCDS,Male,0.97,5
G-8,3898,Mila Reed,CCDS,Male,4.85,6
G-8,1904,Kyle Wang,CCDS,Male,4.61,6
G-8,2979,Aidan Foster,CCDS,Male,0.46,6
G-8,4580,Landon Lim,CCDS,Male,0.43,6
G-8,5860,Wei Chen,CCDS,Male,0.38,6
G-8,3948,Harry Ho,CCDS,Male,4.82,7
G-8,2387,Sofia Chen,CCDS,Male,4.57,7
G-8,4709,Avery Li,EEE,Male,0.29,7
G-8,179,Liam Hill,CCDS,Male,0.35,7
G-8,4774,Zara Rahman,CCDS,Male,0.34,7
G-8,5031,Dominic Li,CCDS,Male,4.76,8
G-8,2785,Angela Tan,CCDS,Male,4.54,8
G-8,1708,Mason Hughes,WKW SCI,Male,0.47,8
G-8,4334,Amara Belle,CCDS,Male,0.22,8
G-8,4527,Jade Chang,CCDS,Male,0.22,8
G-8,1497,Jacob Robinson,CCDS,Male,4.69,9
G-8,3514,Michael Zhang,CCDS,Male,4.54,9
G-8,4717,Dara Cheng,CCDS,Male,0.18,9
G-8,1673,Levi Parker,CCDS,Male,0.16,9
G-8,3068,Rafiq Bin Zain,CCDS,Male,0.16,9
G-8,3623,Zane Carter,CEE,Male,4.69,10
G-8,2339,Laila Ali,CCDS,Male,4.53,10
G-8,5387,Tian Wei,CCDS,Male,3.7,10
G-8,5265,Aria Singh,WKW SCI,Male,0.43,10
G-8,2374,Thao Le,CCDS,Male,0.02,10
G-80,3239,Huang Xin,EEE,Female,4.88,1
G-80,2594,Yareli Cruz,EEE,Male,4.98,1
G-80,5453,Michael Walker,EEE,Male,4.53,1
G-80,1274,Lucas Kim,EEE,Male,3.16,1
G-80,4993,Layla Wu,EEE,Male,2.84,1
G-80,5999,Killian James,EEE,Female,2.76,2
G-80,2361,Killian Wu,WKW SCI,Male,4.95,2
G-80,1633,Ron Tan,EEE,Male,4.74,2
G-80,1192,Priya Kaul,CCDS,Male,3.39,2
G-80,1077,Hana Matsumura,EEE,Male,2.73,2
G-80,2407,Maria Garcia,SSS,Female,0.29,3
G-80,1207,Jing Yi Tan,EEE,Male,4.92,3
G-80,4179,John Doe,EEE,Male,4.73,3
G-80,1557,Adil Bin Rahman,EEE,Male,2.33,3
G-80,4241,Nguyen Thi Ai,EEE,Male,1.83,3
G-80,2545,Arjun Deshmukh,CCEB,Female,0.18,4
G-80,1620,Harold Lee,EEE,Male,4.91,4
G-80,17,Lan Shi,EEE,Male,4.72,4
G-80,3573,Quinlan Roberts,CoB (NBS),Male,0.07,4
G-80,1479,Sophia Baker,EEE,Male,1.13,4
G-80,5694,Caleb Butler,WKW SCI,Male,4.88,5
G-80,2485,Zahra Ali,EEE,Male,4.72,5
G-80,2322,Jack Green,EEE,Male,4.68,5
G-80,5548,Nisha Desai,EEE,Male,0.47,5
G-80,270,Baodong,EEE,Male,0.44,5
G-80,5442,Arjun Verma,EEE,Male,4.87,6
G-80,1797,Igor Petrov,EEE,Male,4.64,6
G-80,4949,Marwan Bin Ali,MSE,Male,0.02,6
G-80,5896,Hao Wei Tan,EEE,Male,0.4,6
G-80,2638,Kiran Sethi,EEE,Male,0.36,6
G-80,4668,Indra Prasetyo,EEE,Male,4.85,7
G-80,5796,Siti Aishah,EEE,Male,4.63,7
G-80,1939,Feri andika,SSS,Male,0.26,7
G-80,3696,Ravi Deshmukh,EEE,Male,0.34,7
G-80,1762,Nora Bailey,EEE,Male,0.33,7
G-80,2060,Keshav Yadav,EEE,Male,4.85,8
G-80,2778,Cameron Zhao,EEE,Male,4.6,8
G-80,5500,Lu Jian,EEE,Male,0.31,8
G-80,5101,Ruth Tan,EEE,Male,0.29,8
G-80,2444,Mahesh Babu,EEE,Male,0.25,8
G-80,2759,Zoe Wong,EEE,Male,4.78,9
G-80,5231,Mollie Edwards,EEE,Male,4.58,9
G-80,805,Hassan Ibrahim,EEE,Male,0.24,9
G-80,3404,Jacob Parker,EEE,Male,0.22,9
G-80,3988,Orla James,EEE,Male,0.18,9
G-80,3179,Aaron Thompson,EEE,Male,4.76,10
G-80,277,Kira Lee,EEE,Male,4.56,10
G-80,5138,Nida Khan,EEE,Male,0.11,10
G-80,625,Nathan Tan,EEE,Male,0.1,10
G-80,4059,Hana Ng,EEE,Male,0.03,10
G-81,837,Farah Lim,SoH,Male,4.66,1
G-81,4352,Sophie Hughes,SoH,Female,5.0,1
G-81,5043,Grace Wu,CCEB,Female,4.56,1
G-81,2675,Khushboo Khan,CEE,Female,0.08,1
G-81,2011,Marcus Green,SoH,Female,0.48,1
G-81,392,Isha Begum,SoH,Male,1.29,2
G-81,2132,Samantha Chan,MAE,Female,4.99,2
G-81,600,Emma Wong,SoH,Female,4.54,2
G-81,2646,Zhou Yu,SoH,Female,0.45,2
G-81,5817,Neelima Das,SoH,Female,0.44,2
G-81,1067,Max Carter,ASE,Male,0.21,3
G-81,5664,Tao Feng,SoH,Female,4.88,3
G-81,2793,Bushra Khan,SoH,Female,3.06,3
G-81,991,Aria Perez,SoH,Female,0.42,3
G-81,2162,Dylan Wang,SoH,Female,0.42,3
G-81,2053,Arjun Patel,SoH,Male,0.11,4
G-81,1706,Eryan,SoH,Female,4.84,4
G-81,1266,Emery Collins,SoH,Female,0.37,4
G-81,1986,Samira Ali,SoH,Female,0.37,4
G-81,2018,Alvin Yeo,SoH,Female,0.36,4
G-81,2384,Qian Yu Tan,SoH,Female,4.81,5
G-81,3397,Fiona Tan,SoH,Female,2.86,5
G-81,5027,Ying Wu,SoH,Female,0.32,5
G-81,2479,Nina Lim,SoH,Female,0.29,5
G-81,4746,Zara Wu,SoH,Female,0.22,5
G-81,1596,Gavin Tan,SoH,Female,4.78,6
G-81,4500,Kyo Tan,SoH,Female,2.86,6
G-81,1516,Santiago Huang,MAE,Female,0.04,6
G-81,4897,Holly Hughes,SoH,Female,0.2,6
G-81,489,Fiona Huang,SoH,Female,0.19,6
G-81,1254,Ming Yue,SoH,Female,4.73,7
G-81,4030,Piper Yip,SoH,Female,2.28,7
G-81,3181,Avery Robinson,SoH,Female,0.15,7
G-81,4456,Irina Dmitrieva,SoH,Female,0.15,7
G-81,1607,Kiran Desai,SoH,Female,0.15,7
G-81,2582,Sophia Martinez,SoH,Female,4.72,8
G-81,2966,Lola Bennett,SoH,Female,1.03,8
G-81,3585,Yi Ming Lim,SoH,Female,0.15,8
G-81,2110,Ada Zhang,SoH,Female,0.09,8
G-81,5008,Jasper Li,SoH,Female,0.06,8
G-81,3821,Jack Morgan,CoE,Female,4.67,9
G-81,5311,Sanjay Gupta,SoH,Female,0.94,9
G-81,5724,Tatiana Sergeyevna,SoH,Female,0.89,9
G-81,4198,Wayne Tan,NIE,Female,0.32,9
G-81,3338,Rory Chen,CCDS,Female,0.11,9
G-81,5063,Lina Cheong,SoH,Female,4.58,10
G-81,4066,Lucy Watson,SoH,Female,0.5,10
G-81,4103,Mira Patel,SoH,Female,0.05,10
G-81,5434,Sandeep Reddy,SoH,Female,0.05,10
G-81,3629,Zainal Abidin,SoH,Female,0.05,10
G-82,4466,Liam Smith,SPMS,Male,3.41,1
G-82,4448,Gabriel Ramirez,SPMS,Female,4.97,1
G-82,2735,Lara Chen,NIE,Female,0.4,1
G-82,4474,Julian Sanders,SPMS,Female,2.99,1
G-82,2088,Lakshmi Rao,SPMS,Female,2.79,1
G-82,3215,Ronin Smith,SPMS,Male,2.42,2
G-82,1231,Hana Kuroda,SPMS,Female,4.96,2
G-82,3608,Ping Wang,CCDS,Female,0.09,2
G-82,2744,Lucas Young,SPMS,Female,2.7,2
G-82,5165,Mohd Rizal Bin Hassan,SPMS,Female,1.91,2
